ProductionVolume,ProductionCost,SupplierQuality,DeliveryDelay,DefectRate,QualityScore,MaintenanceHours,DowntimePercentage,InventoryTurnover,StockoutRate,WorkerProductivity,SafetyIncidents,EnergyConsumption,EnergyEfficiency,AdditiveProcessTime,AdditiveMaterialCost,DefectStatus
138,10535.795326413749,99.64965161202495,4,2.89863752669715,92.24838620689732,0,2.095275252945446,6.469575711842118,0.041324064432575615,87.6766954144578,2,1027.9212978245082,0.3892293493979234,9.969783767391798,264.5166435544776,0
576,6815.375007277896,98.23637139078895,3,1.1205446977865028,95.53726820576384,7,1.1161469593046658,2.7219305413393373,0.05838572847082947,98.79792716179074,0,4490.134596728668,0.43076999437402796,1.190882217218853,488.807269260578,0
570,13009.512088216456,93.24464316659186,3,0.6890259533846536,93.1329187456737,2,4.353910171509559,5.888496994583602,0.06438739470163356,90.32575215997888,5,3969.03819535023,0.41107602238807306,5.144698331173684,232.17325833361625,0
191,5175.599160963561,85.36286459223842,4,2.6801276406493666,93.17146710122057,4,1.526145223249178,9.476551573683643,0.09050670516380831,89.56328534645564,1,3029.1310866348895,0.4353757692789407,8.91354085686563,346.85887240020895,0
797,10147.510297589874,88.98075520739923,1,0.511045638997299,76.89407490802938,8,2.1514281312437857,2.87554661682615,0.0770037023691219,80.39773832926873,3,1850.29263269291,0.1021346243676184,7.290595139287468,349.1924184601276,0
363,9783.002274817081,80.97532637626281,1,2.2388700282376153,94.39405887662653,4,4.4244738530069645,8.110862064913107,0.09362339011968529,90.97876228323278,5,4213.157189258017,0.483445380533467,8.37922915448718,245.88185288922574,0
469,6075.678332714765,96.38991370772105,5,0.650313529598455,79.03187259978404,4,4.177684806900431,6.9195548932632365,0.041392856605541234,89.46174874294368,7,1313.3448849890858,0.17695690543727172,2.636546947733791,471.7976669680323,0
735,11144.43342342848,86.53477781137268,3,0.9098798669602317,86.14260610724408,9,3.416597877563513,2.664258796100545,0.008011822753739605,83.5617333619169,1,1480.5697534223805,0.4968032932008012,7.568822584843902,421.16715718408864,0
703,15324.113536703555,94.83368257983646,1,0.7049757018440863,77.52127132537879,1,4.7225746164410465,6.4440936485792175,0.04190950705553173,91.44191836554293,9,1755.8585701415282,0.26881863028817216,8.837571487003085,497.64169773018597,0
157,7108.2945136754115,93.50461675124075,3,1.8510220019362387,91.03895634999553,0,0.8497124553749186,8.937688820122917,0.09844656302742807,92.6011881338716,8,2107.907463847404,0.4246388949861848,9.783191442333463,161.0057133198166,0
733,16343.204209252652,96.25701943073516,3,2.264132906616161,95.47729585268688,9,3.334126719055755,9.030609109241581,0.0910994910126781,93.82101305441559,3,2525.087291780992,0.4196466473382242,8.585333682260606,243.70205068114515,0
796,5864.713732985373,82.93229114319685,3,1.4426880022381987,78.26047026887161,7,2.3183987537745394,3.823461258697235,0.010627021413578486,80.51506534440946,3,1063.3224658123756,0.20786860065581025,1.2169225607694487,480.3169911134951,0
573,12333.46747688677,99.68178927933029,1,1.4216068622262512,91.60438049068378,9,1.2552566221963268,3.9072980143593474,0.08458724297769336,84.62774788775687,9,3774.018114498966,0.1188525006762812,6.567072601933398,152.59229175189165,0
531,11026.682009814864,85.84497913478776,4,2.1697913066158914,86.3838730823526,2,0.8157007177747977,6.380354567154377,0.06384341774274642,87.80452395731578,1,3341.715313860317,0.36388597324592353,8.258827497133646,191.27839004988044,0
353,14309.90719736876,98.30579880758548,3,2.2961374749227814,90.78400605178929,4,0.594878297163593,9.635801064753531,0.06615605808542778,94.4713514057288,4,4020.341854286539,0.4976220749479,5.6100037591663074,432.54131487846126,0
621,13145.368759364948,98.13971036876487,2,1.9578924795269255,90.4200801766896,8,4.9173101769220136,4.759620376024545,0.07652371288677533,90.25629908213213,5,1905.5616138389348,0.23846005917164878,5.092300604270596,485.7602806962331,0
259,9286.753332888053,96.42942505552381,3,2.3704745067520214,85.23019992163071,1,1.61209366943466,3.8007780031359086,0.006765773649141083,86.65522169006124,7,1318.4432991067156,0.17237798169499796,5.925566509265657,123.36455231372803,0
790,19711.090153751444,80.78012841525636,4,1.9613777403524089,77.19270792565527,9,4.525069729338877,2.0663344652131643,0.039131332487206016,94.60446673171133,2,4099.912040545283,0.11991616916864159,9.602483074499158,132.9309438287002,0
367,16467.916919820767,91.38994517037152,0,1.980931461416418,81.18252374593348,10,2.8613467617088872,6.777594821273103,0.03767145152452385,94.16838161364103,1,1832.8608595051096,0.1434089614240388,6.129614018953807,303.5949935416677,0
516,8007.117732926042,83.27232408276552,5,1.4393564707938316,84.50674118957917,7,0.9344035602527762,3.942238257136636,0.05244606009009815,88.38099499956103,4,3661.5250472839653,0.3735033801727873,6.621936344919193,354.72519426337146,0
517,9181.398086218294,94.74862882854245,1,1.7752896255676722,81.86377053988979,6,1.7712009931689376,8.627184955987854,0.0767556416483513,90.1451510161606,0,3797.5167605908355,0.13210583621009905,6.572673457928957,306.110040123098,0
725,17427.039491736756,94.42109321795743,0,1.0770347628669836,96.77718402233631,7,3.479790944500349,3.4890405288670765,0.00011836937185679686,94.86503814225188,9,1839.8704347744178,0.46652553689052856,1.8210476925660544,168.22956380070724,0
512,16068.04277842295,80.56243012555848,3,1.9719117770073737,77.68414984831116,9,3.382291172314515,5.883758566285714,0.024364433140008437,99.34532132726217,4,3177.5596474954145,0.3504675268354467,5.296727617618749,228.01253560960316,0
475,17512.168955010136,87.50642691546028,3,2.696270703213483,86.20929938305376,0,0.629486768524935,8.391815120312469,0.03089790536050099,89.72460162050378,8,1781.7414335650728,0.30876477211073305,2.9920348727032544,153.84201380753456,0
198,11113.145465486463,96.39354005560918,1,1.136969829445205,95.46905532579956,7,0.9390265841799167,9.860369615608976,0.05164098461734441,91.95287751368231,2,3431.8641941628284,0.20793197001666816,8.58467879309962,342.2410899202862,0
468,12838.648990051177,82.71491706199802,3,2.485795112599745,90.80121874806066,5,1.454518600844632,9.429799770886024,0.05932086952731095,82.6611646583219,6,1467.8415273845933,0.3715975659230797,7.912447518422859,471.5589218115329,0
624,6152.931129142453,99.28706468071974,2,2.3064959716700173,90.93672843621452,9,3.125799033364332,2.0722544555252034,0.044064226630962045,84.80190695829147,7,4689.522327355355,0.1769201694664534,4.072170627374495,121.09515851562871,0
118,12146.554795156873,85.62954604901839,5,2.8809647044719733,96.59263903059923,2,1.015782440949951,3.7961682810970485,0.0396857474154042,90.06806171998663,2,3059.319126232086,0.20424454832324,1.0774163658944382,177.07128359471295,0
364,6843.810176980814,96.85890964912394,4,2.416408523974147,76.47593190439747,0,3.00112705430248,8.703628435992528,0.046793121793968086,87.29968136361282,1,1379.3587694006483,0.23028904926659943,2.3933836850629064,446.87667112865023,0
495,7143.139420091176,95.92781445239417,3,2.1957600245727456,77.81179089500841,7,1.0550661449368026,7.45223784899644,0.012036673851501102,80.15328039954117,7,4201.274274397001,0.11607959139939719,5.391335301913493,408.40660191834775,0
568,12450.4313422692,88.2188510470022,3,1.7288665264459326,89.94235942682707,2,2.4280582924724254,5.833345693985067,0.055328820171828046,86.36274438481642,4,1169.7403631828265,0.19482778804414305,5.475058306556335,232.09724188101166,0
250,14443.36545337605,88.34765883600946,0,2.472497490264592,80.9644616490782,0,0.5157633038328335,4.294451496569608,0.07223216928788277,85.01830431884503,8,1706.308806259938,0.31479455374945287,8.910427407863526,436.16562056198507,0
618,19461.17624735162,88.85387403934871,0,2.4815829825196354,93.05436840700017,4,1.977694381805697,6.811734093533486,0.07364520537055205,92.29549503639652,4,1284.246699293949,0.4121353753799454,4.818405333588509,332.875289766778,0
293,7504.296331207981,96.59879186424887,5,2.561301225828011,84.46126378459095,2,0.42989198437520804,4.880872708733141,0.053887384140130314,92.7791003175466,4,1364.5290056771996,0.40720325545702185,8.490282496440066,347.86824727501096,0
464,6580.473833762847,92.53605260129687,1,0.6039808375436612,76.66527400477646,1,1.9356066949527162,7.664338696044174,0.030115141345757615,81.12659341261154,3,3922.714177939679,0.2900343634242778,1.0165988522641745,358.81536200683104,0
599,5722.790185899444,89.60367030523776,3,1.1402879837492113,83.98560576275865,9,2.0247624290490016,4.756341334388741,0.01062498158811427,94.82457240122085,9,2042.7894363076048,0.33150535732085407,6.897390557921854,250.0300094016924,0
138,14116.28183379084,81.98292224555247,5,1.0158797461356808,95.57141848297053,8,0.5506801432602443,5.969331241731207,0.04264627207239047,91.44902948494943,6,1817.2986457481106,0.46833567443751833,6.331814398700245,410.119075048488,0
100,12737.928540684923,91.7161678843049,4,2.223795542386004,78.50135941513201,4,0.9065647617758738,2.4227069996443786,0.06701725416482361,83.04276408604383,0,3375.982751306531,0.14767228769294533,3.61938885795776,452.8821253433838,0
216,11064.346208823037,97.84938187904024,2,1.7324231886741694,92.7655455100653,10,1.8118329093572032,2.6469808307800022,0.052415889824872976,93.80759789258472,0,1292.3483625668268,0.4897949374003404,2.638211690050943,302.6978319351551,0
655,5148.857316917534,84.96574959261692,5,1.100248776919668,93.40119845067387,7,3.022014158554353,7.87329681629105,0.06638737775722464,93.3017956795401,6,4728.55852566335,0.43101299517583014,7.513637004356949,470.36723546871656,0
501,16597.128108780074,82.93216600720007,2,2.448835273150543,87.91218793977635,2,4.037785707388951,7.138858806289523,0.0348781553222891,89.88743590397719,1,3651.226626239732,0.16758725452476886,6.919321731014972,243.5337775610334,0
332,10221.43389752432,95.80166499942875,0,2.5255592268585745,95.4091593684469,8,4.233998004073807,8.04529001534355,0.027074700518197138,94.17028510517677,8,4270.030741622326,0.43643962392155544,8.879711708984214,461.62134230644665,0
625,5020.304385732023,80.89721115255433,4,2.6013533412370906,75.24590613444202,3,0.03196876038009777,9.465324599772075,0.004772198370024939,94.52154530077526,4,4674.987739198499,0.3628933836669057,5.591857074591527,288.8309554116503,0
612,19612.916657245354,87.37450310941692,5,2.414440374153555,95.56856053696762,3,2.6178268880888824,6.576270129284334,0.07514180205498701,83.85524043458267,3,2629.4414147345365,0.3950299888609031,9.520287196108827,334.33762060747927,0
457,8699.05452467037,98.72986662620451,4,1.2640668779792632,91.16812547060431,9,3.7854804184415993,8.778310496962789,0.022991622017027504,83.69268529859768,7,2479.1517900853014,0.3036629526164941,8.497836023054067,451.17235609185985,0
775,16777.843147226125,99.04520156724648,3,1.9526652397122948,87.96970940981896,2,4.479653490402285,9.07077039789797,0.08807670651487634,98.94676090796625,9,1165.4552032772285,0.29714801313911576,1.5160128420025933,103.230131508995,0
747,13167.234992003945,82.99818506494279,0,1.1627321382424702,81.28939390706792,8,0.9518046900284105,4.333472081172889,0.020009761911882598,84.19195766256375,1,2036.661409477304,0.19143563571852618,4.437706896802041,310.3397116291925,0
352,12049.824022369048,90.06440829717269,4,2.886113868648092,99.36999065965162,4,1.082513378402647,3.636050507192988,0.029314364471466715,90.4118936102914,0,4192.237766116546,0.33935607590160066,2.3472335123444443,382.77639762379533,0
693,15615.820254012911,89.7058126812343,5,1.6705219235692963,91.56019538242779,0,2.5165130214861895,6.893376621043363,0.012976330729799613,96.2098862307418,4,1151.484037447704,0.4131792490938201,9.089011497252102,309.4808039727935,0
355,7209.545664184556,92.96513908155644,4,2.8853982361149075,81.42526611388928,3,1.3907695841806722,7.113242765202319,0.03279549304795903,80.69250754356821,5,4905.106863886509,0.46246639892533203,2.222189707151124,470.6755154314989,0
341,8628.399411693337,81.4579690374331,1,1.3676085619990666,79.94179513325173,2,4.4539652584516185,7.298000571045202,0.054500124716375054,89.46469824775619,3,4143.332100205654,0.3149653327500087,8.84104968394876,449.2940827268485,0
204,15675.84208619073,92.4627570749565,4,2.2977791386725395,86.29976237025005,9,3.3051177171243644,5.850010258972576,0.004107822800411854,94.08828829269329,3,2563.4067225300387,0.28957448139979414,7.161571238673447,335.8467079405791,0
575,14335.148969258691,97.47356069121497,5,1.5696444213780296,99.78020416882235,9,1.0933519820233406,2.5342091056998663,0.07602586375302077,90.27784595908976,3,1364.101741401548,0.23868028669031827,2.7131232636410054,350.75093812030855,0
744,16888.92674432575,91.87150508828596,4,2.013659203476694,82.94666390196039,6,2.9979783113007867,5.919328892835957,0.08653188081278099,98.42038028001792,0,4802.506189650803,0.21760370553094002,8.16687060733599,284.4133455376042,0
349,14936.510175516021,86.10199373639053,3,2.957110669943376,81.6573790643938,1,0.5921034700913408,3.2369001173079752,0.06687061692543476,88.47674969774498,8,2021.0570319836654,0.13035111579359554,7.839452341111246,497.5922338139721,0
335,10886.8727934422,88.94605512505201,3,2.0341238413644067,77.09724284640856,5,2.047605736300946,6.464819014982809,0.03782827590363422,91.19332081930384,2,3506.0355212677064,0.11611279541286171,1.2412941179567996,282.24713664914356,0
723,16813.23628788169,95.19040297433888,5,2.0085043109610723,99.65607452198446,5,2.6414605256415453,4.18842512454809,0.04564542855523554,95.26003555317418,2,2181.3014002714226,0.25452369364616134,3.3898390909549048,265.59575721528205,0
328,14849.466105618141,88.37865955967892,0,2.21708474521483,81.48832717579555,9,4.155741335818427,8.735993325330623,0.0099212959700702,94.74023318191124,5,3872.527512615975,0.1591188245501043,2.0024490860808504,134.09212439493925,0
174,18773.586300131556,91.274742028908,5,2.1904193097185036,80.66617602914411,7,2.4391242512727236,5.063745865527374,0.08464517003210485,82.79083702886808,5,2521.2733686096694,0.1307114894745868,5.280676800063669,344.3751145718433,0
180,13866.954548877748,85.30094574818567,1,1.0468002629194977,98.24904788304616,2,3.563382823045968,9.167298207722475,0.07187071927870924,97.616413385927,1,3183.6818055698845,0.25656738884414915,4.292132666502359,363.8429585589581,0
237,8106.137138162829,80.07836749902187,5,2.4075488839864922,90.99399386136396,4,3.2176773914286545,5.82614903568628,0.06490860200315168,93.68030592583395,6,2417.7111320834506,0.4185137216893403,9.251882628225536,429.09168651646394,0
225,18138.246252755853,82.04664359068126,1,1.0502992453126978,76.2559941141799,9,2.91800386721881,4.6783643277892715,0.042525014061333494,94.40564338012814,4,4078.2062863755905,0.21161483003251824,6.039262149124257,267.1699847959803,0
142,9237.086395550055,98.66385834098037,5,2.363308787481991,98.61832713759213,5,1.12285086198869,7.598589866750624,0.03042113772547266,81.53653913728203,7,1556.3013520828536,0.41223010929753867,7.183043632798147,121.28168074307979,0
194,5819.516300014584,83.3623619519545,5,0.9510271548929792,86.87951485609304,7,1.545962996547251,8.719266656128568,0.09854869685389854,92.04668315882321,0,4812.6912680969945,0.2136570470918104,6.786118973388269,124.76809728656363,0
459,9559.137683825411,98.92373787982523,3,0.8916510429119942,80.04961909701413,5,3.6798743550241393,7.906127387298136,0.06596218348096133,88.87991045155573,3,4225.296293954117,0.4320665838639378,6.47601153401096,275.48900688191003,0
380,15940.171911319945,81.00645865869328,1,1.1821456035604376,77.73143944316958,7,2.4062866592877703,8.949465695880896,0.01953592580861359,96.34480485021945,9,1879.0124754431451,0.3731824223852548,8.096376200161917,192.38457249981752,0
104,10564.115122366478,85.09327531779924,2,0.7005048422794395,87.69761410072519,2,2.683442059313865,2.8230944619880427,0.08488873295859059,93.12801706427094,8,2527.143121043752,0.15895127671215745,5.955724120126558,163.9876868141983,0
781,19772.876041437135,99.73138981558654,5,2.6276200885072614,78.08033151948325,3,4.391887098477997,7.04199766028493,0.005194375265624718,95.4471384640366,3,2362.875065228021,0.24573016934646122,5.938722725570772,107.47585648729428,0
